customer_key,customer_unique_id,total_spend,order_cnt,avg_order_value,avg_review_score,order_cancelled_cnt,avg_day_return_to_buy,cluster
23508,6528793a2047ba411c10fe4d9b66b504,285.0,1,285.0,5.0,0,0.0,0
23509,8e84a6009e062d7964e76386282fc95a,69.9,1,69.9,5.0,0,0.0,0
23510,dfb6c5f0a9757047b2b686bf88afac32,249.5,1,249.5,1.0,0,0.0,0
23511,926f5fb77920912ef4e913f8614363ff,115.9,1,115.9,4.0,0,0.0,0
23512,012714eb883337fd2631c13d2daf4466,79.99,1,79.99,4.0,0,0.0,0
23513,fb5ee0b8be260230de20a023911f7dc2,158.0,1,158.0,4.0,0,0.0,0
23514,629ce44426d91a3f2f55196b7af31c4d,144.0,1,144.0,5.0,0,0.0,0
23515,1176405908f3d9251a3246e31b4ca72f,29.9,1,29.9,5.0,0,0.0,0
23516,aa113397c749a6a68078b664861c6149,159.0,1,159.0,5.0,0,0.0,0
23517,2c2637fd5ac9af0765d7ea78d46062ae,72.0,1,72.0,5.0,0,0.0,0
23518,c9f6a5d979d6abcd5e03dde326586a35,219.99,1,219.99,4.0,0,0.0,0
23519,124089de280494d8f5746710ec628d82,257.19,1,257.19,4.0,0,0.0,0
23520,0f181a6d0bf0fc4080cb70ddd5ba16a2,55.0,1,55.0,5.0,0,0.0,0
23521,724ad23e4c2c0c50207af074c3eaceae,9.9,1,9.9,5.0,0,0.0,0
23522,c3b9ecc5d90125a61bae63c6f036d144,9.15,1,9.15,5.0,0,0.0,0
23523,c00651562bd1e4db41e32797ab9832e2,40.5,1,40.5,5.0,0,0.0,0
23524,8c865dea8e5392bf8a4cfbe878e9e4dd,79.98,1,79.98,3.0,0,0.0,0
23525,115002a10fba794231a3efa56dc08266,88.0,1,88.0,5.0,0,0.0,0
23526,a076d1b62f4866c974b56b4b30a7d633,67.9,1,67.9,5.0,0,0.0,0
23527,642bcaa6b28d32a07518d84e4598e4f9,89.7,1,89.7,1.0,0,0.0,0
23528,10ac9dd3c9585d66b06b38ce700a1b20,58.99,1,58.99,1.0,0,0.0,0
23529,23a9fb140ba870f4966fca4aa223e492,30.0,1,30.0,5.0,0,0.0,0
23530,ff4befb3408bb43643f743991ccd282c,419.0,1,419.0,1.0,0,0.0,0
23531,a7d4bf537dfe277f70e1b63a2ad1534b,89.99,1,89.99,1.0,0,0.0,0
23532,a35a5dd77ca1643b8f45340f5cd94606,1049.7,1,1049.7,3.0,0,0.0,2
23533,95a744604de66a2e40e18086e69be4f2,3089.0,1,3089.0,5.0,0,0.0,2
23534,53a727d7d348290e7267679b5c6a45b1,219.0,1,219.0,1.0,0,0.0,0
23535,38661635e75ebe64598035a2b7631275,69.99,1,69.99,5.0,0,0.0,0
23536,d9984e72a4a6a6fd51fde3ef329e3105,51.99,1,51.99,5.0,0,0.0,0
23537,38598d0fbae20a6cef60618ad21ec232,89.9,1,89.9,5.0,0,0.0,0
23538,fb2f6348cd915df27a50ef11fcdf9ead,109.9,1,109.9,5.0,0,0.0,0
23539,97722c2b6012cb98f10d39ba6fa6e1e9,59.9,1,59.9,5.0,0,0.0,0
23540,a4931ede16fa41135066b3c7f054e287,119.0,1,119.0,5.0,0,0.0,0
23541,f55d1eb478472b60765e2a1e9eb785e7,47.4,1,47.4,1.0,0,0.0,0
23542,e4f8995d1c02567ac653a0016a2a195b,229.99,1,229.99,5.0,0,0.0,0
23543,bf27e53164b2385d9eecc0e04a566e3a,23.9,1,23.9,5.0,0,0.0,0
23544,b4e412b6ca0f5fbf612a6e6e30b10507,33.9,1,33.9,3.0,0,0.0,0
23545,79d7fed102aeeebb4d0ffe17dd2ef88c,24.99,1,24.99,5.0,0,0.0,0
23546,49dae64c051e825501a36b1765f893ac,599.0,1,599.0,5.0,0,0.0,2
23547,619aee9770111ae3b6eb6b8f99762136,86.99,1,86.99,5.0,0,0.0,0
23548,96132ad82d42065fe83745227c96f313,269.7,1,269.7,5.0,0,0.0,0
23549,0697142614905a50813d854fa08b8eaf,88.0,2,44.0,4.5,0,41.0,0
23550,8a4888387ffe877c74ae212624ce5f52,84.99,1,84.99,4.0,0,0.0,0
23551,a3e773cc0eb8895c7d3d8bda4a320b70,26.4,1,26.4,5.0,0,0.0,0
23552,2ea15643c272fdaef84eb6d8a040cee6,27.3,1,27.3,5.0,0,0.0,0
23553,2afdd8696b6603472031594893aa7027,699.0,1,699.0,3.0,0,0.0,2
23554,99766e1d4a9ad6aef62eec087be1a2f8,97.9,1,97.9,5.0,0,0.0,0
23555,18a2a03ff64c5d3a193b607e0cc72fed,26.99,1,26.99,5.0,0,0.0,0
23556,61d13c490fbe8c0119f3157ad7b16602,59.89,1,59.89,5.0,0,0.0,0
23557,6a396b8b3108f4e59e0d22e6873c078a,47.97,1,47.97,5.0,0,0.0,0
23558,a4cbc79c29fb41423f31495b90df94e0,35.0,1,35.0,5.0,0,0.0,0
23559,95206211b1daa20267e50fdd46555802,103.99,1,103.99,4.0,0,0.0,0
23560,afc3a30409ff55e2166aff63ff557d1d,243.89,1,243.89,5.0,0,0.0,0
23561,8a9e58062e8dec3aa42b2820dfaa9e1e,53.99,1,53.99,5.0,0,0.0,0
23562,b6da8c6b219a8517245fb2f173a36f2f,139.9,1,139.9,4.0,0,0.0,0
23563,b27bf89f74c911c805548615889c28f3,100.0,1,100.0,1.0,0,0.0,0
23564,0299fedc3f190307e87f32483a9ba4fd,79.89,1,79.89,5.0,0,0.0,0
23565,a5d1c2c3d4291671247752816fd0771f,85.0,1,85.0,4.0,0,0.0,0
23566,e0a34cf7800334804596803f6ff3bfb4,249.89,1,249.89,3.0,0,0.0,0
23567,0b3cf8a9362deaf8b870d49ae61f3ca1,189.34,2,94.67,3.0,0,93.0,1
23568,6a9df708d47e061c4c4c8d955a93cb81,34.9,1,34.9,5.0,0,0.0,0
23569,16ae388d8c36c71739021268d3578191,1299.9,1,1299.9,4.0,0,0.0,2
23570,fe6cae7b4ec50b71fe57349e39e01e4c,15.9,1,15.9,5.0,0,0.0,0
23571,8faaed9a13b8c78f9e4a589fecc2748c,29.9,1,29.9,5.0,0,0.0,0
23572,597f21c53c7411de4ca56b39542ca715,59.99,1,59.99,5.0,0,0.0,0
23573,759fcec0ff2fdfdb36b3bdb91d2513b5,160.0,1,160.0,4.0,0,0.0,0
23574,cd48886e32a6b31ca3e4cba232dfd38d,139.99,1,139.99,1.0,0,0.0,0
23575,cefe2e85b3d426b396a8098d58d7ca5e,99.9,1,99.9,5.0,0,0.0,0
23576,ae1098f4b5a9bf52cb5cb2127082635f,119.9,1,119.9,5.0,0,0.0,0
23577,da9a4eb4e164579e3b5d115ca0f114fb,53.5,1,53.5,5.0,0,0.0,0
23578,d0d4b3f21b0a9f1768fc7e8555e6feee,79.9,1,79.9,5.0,0,0.0,0
23579,fb0c543cdc40ab4770baefa75855e326,199.9,1,199.9,5.0,0,0.0,0
23580,683f43f9a0c999218102c695f329cc32,118.9,1,118.9,4.0,0,0.0,0
23581,08dc0f9b1d3b44c23a697013a9b1b61f,133.69,1,133.69,5.0,0,0.0,0
23582,103838ffc9a90c22e78aae22c57b7f2e,33.9,1,33.9,5.0,0,0.0,0
23583,8e12975d0449c64a62aa04f1a1863b90,127.0,1,127.0,4.0,0,0.0,0
23584,7fe7c53396464e76c872a04f50bdb0fc,15.9,1,15.9,5.0,0,0.0,0
23585,ad1d6533b366cd286e6b555e348026bf,19.9,1,19.9,5.0,0,0.0,0
23586,be289c342435b949e07ea441b0b98dc5,120.0,1,120.0,5.0,0,0.0,0
23587,305a9e2b49169ced55bdd09fed23cda0,199.0,1,199.0,5.0,0,0.0,0
23588,295350f65ec6b7f96b39c8e100ebfff6,126.9,1,126.9,5.0,0,0.0,0
23589,d5542931541f79608376ab83b34c9b1b,79.9,1,79.9,3.0,0,0.0,0
23590,35a172346886b854017a747378fbdffb,199.9,1,199.9,4.0,0,0.0,0
23591,45710f429a5844b0b9df75dd3b3bd723,64.99,1,64.99,1.0,0,0.0,0
23592,ad6a319ffb5b85e94983a1be40455077,85.71,1,85.71,5.0,0,0.0,0
23593,28f336041a6dc38b53719353255170e5,29.99,1,29.99,5.0,0,0.0,0
23594,3acf448d2e4314d2dc51be31606767d6,254.0,1,254.0,5.0,0,0.0,0
23595,82f9f896a5c5d28fb1e98ce844e5f77c,99.9,1,99.9,1.0,0,0.0,0
23596,b5e851d6762e33a0e26dcfce343cbf61,45.0,1,45.0,0.0,0,0.0,0
23597,0255bf539e958e6f426caa5a0cf79aeb,29.9,1,29.9,5.0,0,0.0,0
23598,7462a753a77ed093330660f7003064c7,115.8,2,57.9,5.0,0,2.0,0
23599,3e034581882bea17c0d780b9ddc086f9,29.0,1,29.0,1.0,0,0.0,0
23600,88f21f18f1c3152b023a22a0f42bdab3,84.8,2,42.4,4.5,0,44.0,0
23601,76f7d40948174f5cde0fcf8e6147b59d,327.8,2,163.9,2.0,0,120.0,1
23602,0f7af00e3ead3844a9b0f81369340ebb,49.0,1,49.0,4.0,0,0.0,0
23603,23b9a655ff10edb2d784aea93e460ae2,65.0,1,65.0,5.0,0,0.0,0
23604,db8498cfd68ffdcbc802908ee3232e9c,17.5,1,17.5,4.0,0,0.0,0
23605,e1522db691cee70a610d98e7f6ea7ec5,69.9,1,69.9,4.0,0,0.0,0
23606,437f0e5e32a91015c921a307fcaf8938,27.99,1,27.99,4.0,0,0.0,0
23607,5d323409404dee6bdb0f6cf9ef828dae,178.65,2,89.325,4.0,0,433.0,1
23608,772e6603c6b8facd693da507476bfc6b,29.8,1,29.8,4.0,0,0.0,0
23609,dd8470493d075fbe3f47bef5f92f0429,56.0,1,56.0,5.0,0,0.0,0
23610,254c6a3aa297c81feb8742d041f46679,55.0,1,55.0,5.0,0,0.0,0
23611,7aed54ede61d75cfa521558f286462b8,225.0,1,225.0,1.0,0,0.0,0
23612,12b62a8d3c4911b9a80b935037842fc0,188.99,2,94.495,3.0,0,0.0,0
23613,b6e2e472b325c10e40784bc2ec3e2c5d,129.0,1,129.0,5.0,0,0.0,0
23614,6bb535b0906b43e0041916897667aeed,960.48,3,320.16,3.67,0,50.5,1
23615,2f943c4d1927d20a8e0bfdf937673e33,69.9,1,69.9,4.0,0,0.0,0
23616,7bce2e8bcb39be572c7ec072e5cc3130,69.9,1,69.9,5.0,0,0.0,0
23617,778d0dd58a6a32641db8c481e48ab473,163.8,1,163.8,5.0,0,0.0,0
23618,76c97e01b5a2a58b8456c4db49bd988b,50.0,2,25.0,2.5,0,0.0,0
23619,3b2f9da4a4cf3a5e64c34c452a02c8bd,37.49,1,37.49,5.0,0,0.0,0
23620,131b8a51429529f4e57e8faa1b87ff4f,124.0,2,62.0,4.0,0,0.0,0
23621,7041cc1374ed6c2202f4cd8c3fcbf4d8,24.0,1,24.0,5.0,0,0.0,0
23622,656391c4bdc3662adb8dcd6e23cad0fa,99.9,1,99.9,5.0,0,0.0,0
23623,7bbb72600aeb53240baf8c52b5239758,115.0,1,115.0,5.0,0,0.0,0
23624,1f0509052d3043f28b3b508a7cebfc31,158.4,1,158.4,5.0,0,0.0,0
23625,ad7dccb6f5fb5154000c16bdb183d78d,29.86,1,29.86,5.0,0,0.0,0
23626,c242a0771386d44b6875be1fbb88a538,299.0,1,299.0,5.0,0,0.0,0
23627,def586a3c7aeb3a0584bb7b5dfb4f9f5,280.0,1,280.0,4.0,0,0.0,0
23628,f04266cecb4cbe61fe2f5b74cef61fca,23.99,1,23.99,1.0,0,0.0,0
23629,2788ace2a5c91494e3a932ecc372da91,35.8,1,35.8,5.0,0,0.0,0
23630,5f2db0fa31237e2351e2f0923dd04c9e,122.99,1,122.99,1.0,0,0.0,0
23631,59d21ec211ce8865f9ebabf2bf2669e2,74.7,1,74.7,4.0,0,0.0,0
23632,d754dd2be3a03a3306351df92361429b,44.9,1,44.9,4.0,0,0.0,0
23633,c0fcb07a9959ae14f01bad208e445cc4,339.8,2,169.9,5.0,0,242.0,1
23634,fec6726cf0e479fc406d3e81498dc523,440.55,1,440.55,5.0,0,0.0,0
23635,30e4588900a8ceade11dbe60525d107e,89.18,1,89.18,5.0,0,0.0,0
23636,f081cf0e1afcf6b1996a3efdd9e2c043,17.33,1,17.33,5.0,0,0.0,0
23637,06b0421991a8b33ebcd370945f3494c0,519.0,1,519.0,5.0,0,0.0,0
23638,98383a4f4539bb851ea5810e9d35990a,59.8,1,59.8,3.0,0,0.0,0
23639,5c5cf3dc9c487f7c743ca5384b5dce6c,49.9,1,49.9,5.0,0,0.0,0
23640,c2d0d46bbdebdc3160671251b42d5d5b,150.0,1,150.0,5.0,0,0.0,0
23641,f32cdbbeca0aba5358bddc018dd12b09,149.9,1,149.9,2.0,0,0.0,0
23642,f6c8c7f8540c8b6df90600bd3f866efb,27.9,1,27.9,5.0,0,0.0,0
23643,d87108b48ec7b85b2f78fc1f3c2ea87a,122.99,1,122.99,5.0,0,0.0,0
23644,24540da2736e7538b4b06d68b7a62bcf,138.0,1,138.0,3.0,0,0.0,0
23645,cb3ff5e129b14923b2dfef9acd718bb1,29.5,1,29.5,5.0,0,0.0,0
23646,3da879aff3fe48d6352d2ed09e4a4ec5,209.99,1,209.99,1.0,0,0.0,0
23648,56018f90d636604006ef92df10174bc0,184.6,1,184.6,5.0,0,0.0,0
23649,82d138ae6fc1dd103c9b3eda595b61da,89.0,1,89.0,5.0,0,0.0,0
23650,99290118341a7d7da8516a05c8d02ad8,99.9,1,99.9,3.0,0,0.0,0
23651,72421b30e46c895e99e8560a48a33fb6,122.6,2,61.3,5.0,0,379.0,1
23652,d441b8a954fcfc0cb0f72c175eb1adf3,139.0,1,139.0,2.0,0,0.0,0
23653,5006ff61ec2e6466a5eb0faefadbde6c,6.0,1,6.0,5.0,0,0.0,0
23654,7dc75818fbd3ceb035fd69cc2aac8b0b,329.9,1,329.9,5.0,0,0.0,0
23655,e47c87591324f469b344760bf1319322,35.0,1,35.0,5.0,0,0.0,0
23657,4bcdb86e5f9a18d53793b136fe56df5a,13.65,1,13.65,4.0,0,0.0,0
23658,c4555c8838fd8c5584ed2d818124f16a,89.99,1,89.99,5.0,0,0.0,0
23659,799641edfb6d813f9bb6f5a84cc14f79,12.25,1,12.25,3.0,0,0.0,0
23660,43cfaa844d56c565074a880a84dcde15,50.0,1,50.0,5.0,0,0.0,0
23661,faf2a3b90af9ad490765850cd0d23880,84.99,1,84.99,0.0,0,0.0,0
23662,6d8e66151e7677010d3bb44b8604cf8e,45.05,1,45.05,5.0,0,0.0,0
23663,cfff680665b1eb83311d43392f708efc,59.9,1,59.9,5.0,0,0.0,0
23664,b84dbaedbe3ea55d7cc0894fbea73910,219.78,1,219.78,5.0,0,0.0,0
23665,f356168960fb1fd258af7cb49669bb04,155.0,1,155.0,5.0,0,0.0,0
23666,551cb9a6b9db0bd6a96672e542ec83d3,735.0,1,735.0,4.0,0,0.0,2
23667,1cfd75e7861bdde8e30ad27fedc4da1a,149.9,1,149.9,4.0,0,0.0,0
23668,f1b1f9667eca890e7e72207eb7cfa08c,89.5,1,89.5,5.0,0,0.0,0
23669,1a3e064d6461fb5fba261ab141ca2ad9,89.9,1,89.9,1.0,0,0.0,0
23670,4a6ef79f80627d4b52b30c78cd12e051,104.9,1,104.9,5.0,0,0.0,0
23671,a7efaafa37906b32b972672b8f844271,118.0,1,118.0,4.0,0,0.0,0
23672,55e63b514e461b8929512bafd0bc0735,59.0,1,59.0,5.0,0,0.0,0
23673,e5cef8af2d73f942f323232e2ebf08f4,169.0,1,169.0,1.0,0,0.0,0
23675,871766c5855e863f6eccc05f988b23cb,58.9,1,58.9,5.0,0,0.0,0
23676,f3e619dd22c300e005f7d3574e9e0eb6,15.3,1,15.3,5.0,0,0.0,0
23677,e03cceb9b5188e6489bf422a11e9405a,329.9,1,329.9,5.0,0,0.0,0
23678,5abefd60411a987e1fc6ce77d4949f7a,15.9,1,15.9,2.0,0,0.0,0
23679,bd028ffb5161e49005e98d96139a7f29,99.9,1,99.9,5.0,0,0.0,0
23680,7fb6db76737f019f045f48f7b9c9d3c0,29.99,1,29.99,1.0,0,0.0,0
23681,de2ab31e1c184fe443cb49e32fe24f8b,388.0,1,388.0,5.0,0,0.0,0
23682,290df4e7045a530a6d60f73af2aa6a73,49.9,1,49.9,5.0,0,0.0,0
23683,e8f9040fd2735978f747176a6a9b4cde,94.99,1,94.99,1.0,0,0.0,0
23684,48c81b413b886aa7c1f17364e6498cdc,24.99,1,24.99,4.0,0,0.0,0
23685,dcbd8e9f8083a2c1545ff6083e493d99,1100.0,1,1100.0,4.0,0,0.0,2
23686,ce81fc761b769638385a9bdb9c10dedc,159.99,1,159.99,5.0,0,0.0,0
23687,45637ad4d507de55bd4373a9765a1a16,285.0,1,285.0,5.0,0,0.0,0
23688,9849752e9f7a2aa67acc5ec6a5eb4725,89.9,1,89.9,2.0,0,0.0,0
23689,dd54dc717fbbcc67d92a15d8b2350249,53.9,1,53.9,1.0,0,0.0,0
23690,2580972c3ec1cbbb77a591613453d925,158.54,1,158.54,5.0,0,0.0,0
23691,9c5dbda7943788b2ccc4b0a422e4c9f8,199.9,1,199.9,5.0,0,0.0,0
23692,aadd69366d3b2ff8d40da4f079a4fcf7,79.9,1,79.9,5.0,0,0.0,0
23693,ac63062a6669add32041c1f6dacc0057,299.0,1,299.0,1.0,0,0.0,0
23694,f6edf8b72c39e8ecec4f6b675ff642f1,93.8,1,93.8,5.0,0,0.0,0
23695,e55d96f088e39aebedb3e743aca6d313,34.3,1,34.3,5.0,0,0.0,0
23696,133b813228f02ac54e2c90a91f73f179,220.64,1,220.64,4.0,0,0.0,0
23697,c04dc38af3ee271e9c8863809023adee,129.5,1,129.5,5.0,0,0.0,0
23698,70457f5d80967f5f4083e0cde7e89ab6,672.41,1,672.41,3.0,0,0.0,2
23699,5f4cdf0629d79e156c7ba3a42924b3d0,49.77,1,49.77,5.0,0,0.0,0
23700,c5f0ff39ec5c786fe420616211df95a1,81.25,1,81.25,4.0,0,0.0,0
23701,3335433ecf91d06029a195ad59f4f07c,149.0,1,149.0,5.0,0,0.0,0
23702,f4cb29a2884554c257a90856b70d2f54,179.9,1,179.9,5.0,0,0.0,0
23703,03f36811ed7689b1b01f4ebb1dd4f145,89.99,1,89.99,5.0,0,0.0,0
23704,04b3b974dfe285ac9f2eb96a6a9cbb9c,492.04,1,492.04,3.0,0,0.0,0
23705,5dd2800b9657f7ba5673bac5210fe0a7,835.6,1,835.6,4.0,0,0.0,2
23706,b6c54869679ca8297369269d3d85392d,499.99,1,499.99,5.0,0,0.0,0
23707,01bf812bfa21271c91dbd9bcb9fb055a,119.0,1,119.0,5.0,0,0.0,0
23708,438c96e9dcbe6dcb55c9843600693d2b,14.9,1,14.9,5.0,0,0.0,0
23709,443587797c5b05546bb03e4e5bc0f3b3,56.99,1,56.99,5.0,0,0.0,0
23710,f1aef84cc9848a0f2618b6cee49c8628,59.9,1,59.9,5.0,0,0.0,0
23711,1bb222c054a366f595906a158ecb6420,12.77,1,12.77,4.0,0,0.0,0
23712,eb34f70d5218c736c8eb38156014cb81,108.0,1,108.0,5.0,0,0.0,0
23713,47a393022261e86f676ce7f05efd0bc0,194.99,1,194.99,4.0,0,0.0,0
23714,efa386c68ee843c10ab73a3f506b8f7c,20.3,1,20.3,3.0,0,0.0,0
23715,f78a1d6281b3b4a1542c00bd1d8b503a,19.9,1,19.9,5.0,0,0.0,0
23716,c2c7712d6c0a2ac5be6a3280042d471b,46.98,1,46.98,5.0,0,0.0,0
23717,3f2b65bb88f42dce686fdf02e18f4e78,69.9,1,69.9,5.0,0,0.0,0
23718,32845d7f61934b59a9c3cce3fad4ba9d,19.99,1,19.99,5.0,0,0.0,0
23719,44ae3cfb7ffbafb5c6150473ba485ab9,35.0,1,35.0,5.0,0,0.0,0
23720,63b36bf4de08f7d753c78442606faff6,44.49,1,44.49,5.0,0,0.0,0
23721,7da0b6b298458b74953de3263e61adbc,21.89,1,21.89,1.0,0,0.0,0
23722,c47774eab137b4909d0051b641d48f1d,12.0,1,12.0,5.0,0,0.0,0
23723,54c0ced91504b6d96b682a9fe0533159,18.9,1,18.9,5.0,0,0.0,0
23724,02a7760053385280fc193a50d86f69d1,112.0,1,112.0,3.0,0,0.0,0
23725,8a7247ae6769e2311529965e91ffb9dd,199.0,1,199.0,5.0,0,0.0,0
23726,4b64294924aa6f4f014b6bd57a238e2d,199.99,1,199.99,4.0,0,0.0,0
23727,a5383f851c67340b1cf3f3f7b3154667,174.99,1,174.99,5.0,0,0.0,0
23728,e45746a1b5cce291f9275e77b833eeb1,79.99,1,79.99,5.0,0,0.0,0
23729,a8cd58c8bf99980918e0177f7883dbf9,124.9,1,124.9,5.0,0,0.0,0
23730,8b18d86b5cfdb835098b504137eadce7,399.0,1,399.0,5.0,0,0.0,0
23731,c19ebf31d8faea2bb2798e764e61bcd0,16.99,1,16.99,3.0,0,0.0,0
23732,3f806ddc608d1246cd93c6a750884016,149.9,1,149.9,4.0,0,0.0,0
23733,3319ea4aca32e5bd228cb9978f1fea08,33.0,1,33.0,5.0,0,0.0,0
23734,c1c7632732a487b1221e7bfb627c575f,181.98,1,181.98,5.0,0,0.0,0
23735,663e0c3fcc4539ab7c6ff524727238fc,107.0,1,107.0,5.0,0,0.0,0
23736,3b66cda83c35412850dce44d6cb3dc78,84.9,1,84.9,5.0,0,0.0,0
23737,57d2e3a4c3b277bea367027f105f1c02,109.99,1,109.99,1.0,0,0.0,0
23738,e5cc1d518d05b032550b7acc3bbc1399,110.0,1,110.0,4.0,0,0.0,0
23739,e2eb3273ec3fcb6caf6f98e069c2ab54,90.0,1,90.0,3.0,0,0.0,0
23740,c10a61611ad2716c2b36246300f6bf09,49.8,1,49.8,1.0,0,0.0,0
23741,d385749f873ff5c52034d332f4f2618a,399.9,1,399.9,0.0,0,0.0,0
23742,1d90ebd8cb04c7a434474e7d3041ac84,70.0,1,70.0,4.0,0,0.0,0
23743,afb04e24aca66eda82e5b7d9f9c78795,299.99,1,299.99,5.0,0,0.0,0
23744,d79ad92ab8927ca19d338a58c80e33af,31.4,1,31.4,4.0,0,0.0,0
23745,96fbb1cc98ae2b32272055a157d15cf1,122.99,1,122.99,5.0,0,0.0,0
23746,be6b1b6f0fbdf661bb5e85959ef309fd,27.99,1,27.99,4.0,0,0.0,0
23747,6d077455bcea33907fe6be3f9fd042ca,64.89,1,64.89,5.0,0,0.0,0
23748,88dc7b3cfd5123fb455f77418cdd86a4,217.9,1,217.9,5.0,0,0.0,0
23749,b006daf9e364b459b9069d408dfda18c,39.9,1,39.9,1.0,0,0.0,0
23750,3564c4748fd6c1097ba1a7e7c6fa5ff1,31.5,1,31.5,4.0,0,0.0,0
23751,5795e538c1a8e59459690ec5b94e02a8,69.9,1,69.9,5.0,0,0.0,0
23752,a423f390edfb81997c700416a88980f9,86.9,1,86.9,3.0,0,0.0,0
23753,530bc746c0c35ca8fc769faf1b5ed8ed,54.99,1,54.99,5.0,0,0.0,0
23754,c78cd512115cd7973b8a132893866cb6,159.98,1,159.98,5.0,0,0.0,0
23755,a573d37f0b329d5fab25d17e3c81482d,447.0,1,447.0,5.0,0,0.0,0
23756,f703ca9256394a6670c9abf135cfe4ab,129.9,1,129.9,5.0,0,0.0,0
23757,1bb8240a2f92515027c426a8b46658ed,81.9,1,81.9,5.0,0,0.0,0
23758,675ac93bfe37e833813fd6f957c878da,85.0,1,85.0,3.0,0,0.0,0
23759,249752dac15d9302f0b43aa25b261c64,79.9,1,79.9,4.0,0,0.0,0
23760,fe5be7af0172f95e54c5158427804d67,38.9,1,38.9,4.0,0,0.0,0
23761,3b7db2193ed15f85e6eda7ddfa2ead27,120.0,1,120.0,1.0,0,0.0,0
23762,f389ca60b51c77eba0045a6789014b42,116.0,1,116.0,4.0,0,0.0,0
23763,0db98973376d0cb34259fc975bc78f04,57.9,1,57.9,1.0,0,0.0,0
23764,694f0959d88aa11f4053225e70ff0fd7,42.3,1,42.3,5.0,0,0.0,0
23765,4a3fa1d0b16402332665b0e5ece33739,195.9,1,195.9,5.0,0,0.0,0
23766,414c84ad495003b943019c464580f531,355.79,1,355.79,4.0,0,0.0,0
23767,d255a5699739c8d08dcc7b279c1f3287,326.16,1,326.16,1.0,0,0.0,0
23768,685c025b3f27ea3822fe2c288016c0c0,54.9,1,54.9,5.0,0,0.0,0
23769,20026c0655b6e967cf3fe0a9b46ae545,89.99,1,89.99,3.0,0,0.0,0
23770,d5f0260c28b1ccc839bd5288ac31b626,64.9,1,64.9,5.0,0,0.0,0
23771,511944b811593563cd8f32418a550d05,289.99,1,289.99,4.0,0,0.0,0
23772,1f66fc82e0bdea99074a196c12a1daf7,279.99,1,279.99,3.0,0,0.0,0
23773,05f69b5b3c4f3fff27e0fecfabfd1418,66.9,1,66.9,5.0,0,0.0,0
23774,5d00156d7d13ed64df06370cd0061cab,79.9,1,79.9,5.0,0,0.0,0
23775,cd88b962adbc4b174353217f99dc6174,0.0,1,0.0,2.0,0,0.0,0
23776,3e70cb9a49fa2d85f38fc392d17e4bab,124.9,1,124.9,5.0,0,0.0,0
23777,300b4fbe132eb27cb930a4bf0b9c835d,341.79,1,341.79,5.0,0,0.0,0
23778,b057fb3297754c3bf1d0529e1ac419dc,21.8,1,21.8,5.0,0,0.0,0
23779,41bb6130807720a6cd8fede636321fb7,338.0,1,338.0,5.0,0,0.0,0
23780,d9e9e81bc50c4162ab652bebc95fedca,130.0,1,130.0,4.0,0,0.0,0
23781,d6caf670c8bf91aed723f242cafb71c8,146.7,2,73.35,3.0,0,295.0,1
23782,49e32d4f13ac76d97d32f1a6e2b37df4,176.17,1,176.17,1.0,0,0.0,0
23783,0eadf559de4a9aa3c3f67d5b5afe15f2,95.0,1,95.0,5.0,0,0.0,0
23784,54f9ecaef9bf186a35524e390e2c2ceb,119.94,1,119.94,1.0,0,0.0,0
23785,6c9cf51494f2dff36066e2b2c05b8c7c,298.44,1,298.44,1.0,0,0.0,0
23786,42f4968985f42ab8bb656fc5d9b5967a,799.99,1,799.99,1.0,0,0.0,2
23787,a4fbe39af442e8519fa5d5fd03bff3c0,19.9,1,19.9,4.0,0,0.0,0
23788,5641fbc9c43b29f905840423c85315be,200.0,1,200.0,3.0,0,0.0,0
23789,a2c18eec54a2fa6cfa424bd3266d584f,0.0,1,0.0,1.0,0,0.0,0
23790,3b42397b0b4ec51732fb697c430cbb19,138.9,1,138.9,1.0,0,0.0,0
23791,3d11fb723aac294664e021ddfb5485e4,179.9,1,179.9,5.0,0,0.0,0
23792,9df377601c20eda92b30f91d76204900,60.0,1,60.0,5.0,0,0.0,0
23793,d9e1cb57fe7f1a8cae670701db75ef93,19.99,1,19.99,5.0,0,0.0,0
23794,55c00c8a161d2e6d7d731dd87341ad2f,14.9,1,14.9,5.0,0,0.0,0
23795,be114997aa2e6f93827c7ee261e550c8,19.99,1,19.99,5.0,0,0.0,0
23796,b97a913461d151c37812d11673125b52,106.9,1,106.9,5.0,0,0.0,0
23797,5e3cd9cb83211016a1b2e7dc970060ad,19.0,1,19.0,5.0,0,0.0,0
23798,ca87b933d0d333ebc5f26071c795c492,68.9,1,68.9,2.0,0,0.0,0
23799,9298fccf4e18c9a1cdf6c81de201198c,19.99,1,19.99,5.0,0,0.0,0
23800,aebc59e8819e9f43d427e3d1ec19e3c0,39.9,1,39.9,1.0,0,0.0,0
23801,acab73a17e98e17fd1b3af30b6d77ec6,47.01,1,47.01,3.0,0,0.0,0
23802,309117ad0e6059b73cc2f9565c90f2be,65.0,1,65.0,1.0,0,0.0,0
23803,5db5541524a598438800671d00da9ee0,74.9,1,74.9,4.0,0,0.0,0
23804,61953f57f3b746da31e64de6b8da59a5,186.97,1,186.97,3.0,0,0.0,0
